Date,Country,City,Specie,Value
2/21/2017,IN,Kolkata,pm25,157.3
2/21/2017,IN,Kolkata,no2,42.7
2/21/2017,IN,Kolkata,co,7.0
2/21/2017,IN,Kolkata,pm10,97.0
2/21/2017,IN,Kolkata,o3,47.1
2/22/2017,IN,Kolkata,so2,12.5
2/22/2017,IN,Kolkata,pm25,143.3
2/22/2017,IN,Kolkata,no2,13.6
2/22/2017,IN,Kolkata,co,6.5
2/22/2017,IN,Kolkata,pm10,59.0
2/22/2017,IN,Kolkata,o3,14.7
2/23/2017,IN,Kolkata,so2,6.1
2/23/2017,IN,Kolkata,pm25,158.0
2/23/2017,IN,Kolkata,no2,19.1
2/23/2017,IN,Kolkata,co,9.4
2/23/2017,IN,Kolkata,pm10,83.3
2/23/2017,IN,Kolkata,o3,11.4
2/24/2017,IN,Kolkata,so2,74.8
2/24/2017,IN,Kolkata,pm25,178.3
2/24/2017,IN,Kolkata,no2,51.9
2/24/2017,IN,Kolkata,co,12.6
2/24/2017,IN,Kolkata,pm10,339.7
2/24/2017,IN,Kolkata,o3,110.8
2/25/2017,IN,Kolkata,so2,16.0
2/25/2017,IN,Kolkata,pm25,200.7
2/25/2017,IN,Kolkata,no2,19.5
2/25/2017,IN,Kolkata,co,12.8
2/25/2017,IN,Kolkata,pm10,98.7
2/25/2017,IN,Kolkata,o3,15.9
2/26/2017,IN,Kolkata,so2,16.1
2/26/2017,IN,Kolkata,pm25,189.7
2/26/2017,IN,Kolkata,no2,23.4
2/26/2017,IN,Kolkata,co,16.5
2/26/2017,IN,Kolkata,pm10,163.3
2/26/2017,IN,Kolkata,o3,13.8
2/27/2017,IN,Kolkata,so2,24.0
2/27/2017,IN,Kolkata,pm25,180.0
2/27/2017,IN,Kolkata,no2,25.9
2/27/2017,IN,Kolkata,co,9.0
2/27/2017,IN,Kolkata,pm10,154.0
2/27/2017,IN,Kolkata,o3,22.8
2/28/2017,IN,Kolkata,so2,11.7
2/28/2017,IN,Kolkata,pm25,222.0
2/28/2017,IN,Kolkata,no2,22.3
2/28/2017,IN,Kolkata,co,14.0
2/28/2017,IN,Kolkata,pm10,99.0
2/28/2017,IN,Kolkata,o3,15.4
3/1/2017,IN,Kolkata,so2,13.5
3/1/2017,IN,Kolkata,pm25,199.3
3/1/2017,IN,Kolkata,no2,27.2
3/1/2017,IN,Kolkata,co,16.8
3/1/2017,IN,Kolkata,pm10,101.7
3/1/2017,IN,Kolkata,o3,13.9
3/2/2017,IN,Kolkata,so2,73.7
3/2/2017,IN,Kolkata,pm25,167.0
3/2/2017,IN,Kolkata,no2,52.2
3/2/2017,IN,Kolkata,co,8.8
3/2/2017,IN,Kolkata,pm10,338.7
3/2/2017,IN,Kolkata,o3,110.8
3/3/2017,IN,Kolkata,so2,27.4
3/3/2017,IN,Kolkata,pm25,158.7
3/3/2017,IN,Kolkata,no2,24.6
3/3/2017,IN,Kolkata,co,9.0
3/3/2017,IN,Kolkata,pm10,88.3
3/3/2017,IN,Kolkata,o3,13.7
3/4/2017,IN,Kolkata,so2,73.6
3/4/2017,IN,Kolkata,pm25,150.0
3/4/2017,IN,Kolkata,no2,50.6
3/4/2017,IN,Kolkata,co,10.5
3/4/2017,IN,Kolkata,pm10,327.7
3/4/2017,IN,Kolkata,o3,112.2
3/5/2017,IN,Kolkata,so2,5.7
3/5/2017,IN,Kolkata,pm25,126.3
3/5/2017,IN,Kolkata,no2,14.8
3/5/2017,IN,Kolkata,co,11.6
3/5/2017,IN,Kolkata,pm10,53.3
3/5/2017,IN,Kolkata,o3,104.5
3/6/2017,IN,Kolkata,so2,6.8
3/6/2017,IN,Kolkata,pm25,146.3
3/6/2017,IN,Kolkata,no2,21.6
3/6/2017,IN,Kolkata,co,8.5
3/6/2017,IN,Kolkata,pm10,76.3
3/6/2017,IN,Kolkata,o3,14.2
3/7/2017,IN,Kolkata,so2,17.5
3/7/2017,IN,Kolkata,pm25,188.0
3/7/2017,IN,Kolkata,no2,25.7
3/7/2017,IN,Kolkata,co,13.4
3/7/2017,IN,Kolkata,pm10,115.3
3/7/2017,IN,Kolkata,o3,109.3
3/8/2017,IN,Kolkata,so2,9.0
3/8/2017,IN,Kolkata,pm25,146.0
3/8/2017,IN,Kolkata,no2,23.1
3/8/2017,IN,Kolkata,co,10.7
3/8/2017,IN,Kolkata,pm10,63.3
3/8/2017,IN,Kolkata,o3,7.8
3/9/2017,IN,Kolkata,so2,43.1
3/9/2017,IN,Kolkata,pm25,134.0
3/9/2017,IN,Kolkata,no2,49.0
3/9/2017,IN,Kolkata,co,12.4
3/9/2017,IN,Kolkata,pm10,134.0
3/9/2017,IN,Kolkata,o3,77.6
3/10/2017,IN,Kolkata,so2,6.7
3/10/2017,IN,Kolkata,pm25,117.0
3/10/2017,IN,Kolkata,no2,17.5
3/10/2017,IN,Kolkata,co,8.4
3/10/2017,IN,Kolkata,pm10,50.3
3/10/2017,IN,Kolkata,o3,7.4
